@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute 'Current Temp' numeric
@attribute 'Atmos Pressure' numeric
@attribute Humidity numeric
@attribute 'Temp Min' numeric
@attribute 'Temp Max' numeric
@attribute Clouds numeric
@attribute 'Wind Speed' numeric
@attribute 'Wind Direction' numeric
@attribute Longitude numeric
@attribute Latitude numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 numeric
@attribute outputs-14 numeric
@attribute outputs-15 numeric
@attribute outputs-16 numeric
@attribute outputs-17 numeric
@attribute outputs-18 numeric
@attribute outputs-19 numeric
@attribute outputs-20 numeric
@attribute outputs-21 numeric
@attribute outputs-22 numeric
@attribute outputs-23 numeric
@attribute outputs-24 numeric
@attribute outputs-25 numeric
@attribute outputs-26 numeric

@data
219,'2018/04/29 16:10:52:510',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
220,'2018/04/29 16:10:52:527',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
221,'2018/04/29 16:10:52:543',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
222,'2018/04/29 16:10:52:560',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
223,'2018/04/29 16:10:52:576',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
224,'2018/04/29 16:10:52:596',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
225,'2018/04/29 16:10:52:609',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
226,'2018/04/29 16:10:52:627',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
227,'2018/04/29 16:10:52:644',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
228,'2018/04/29 16:10:52:662',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
229,'2018/04/29 16:10:52:676',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
230,'2018/04/29 16:10:52:693',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
231,'2018/04/29 16:10:52:709',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
232,'2018/04/29 16:10:52:727',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
233,'2018/04/29 16:10:52:743',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
234,'2018/04/29 16:10:52:760',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
235,'2018/04/29 16:10:52:777',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
236,'2018/04/29 16:10:52:795',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
237,'2018/04/29 16:10:52:810',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
238,'2018/04/29 16:10:52:828',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
239,'2018/04/29 16:10:52:843',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
240,'2018/04/29 16:10:52:859',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
241,'2018/04/29 16:10:52:878',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
242,'2018/04/29 16:10:52:892',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
243,'2018/04/29 16:10:52:910',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
244,'2018/04/29 16:10:52:927',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
245,'2018/04/29 16:10:52:943',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
246,'2018/04/29 16:10:52:963',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
247,'2018/04/29 16:10:52:976',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
248,'2018/04/29 16:10:52:993',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
249,'2018/04/29 16:10:53:009',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
250,'2018/04/29 16:10:53:027',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
251,'2018/04/29 16:10:53:043',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
252,'2018/04/29 16:10:53:060',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
253,'2018/04/29 16:10:53:077',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
254,'2018/04/29 16:10:53:093',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
255,'2018/04/29 16:10:53:112',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
256,'2018/04/29 16:10:53:128',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
257,'2018/04/29 16:10:53:144',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
258,'2018/04/29 16:10:53:160',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
259,'2018/04/29 16:10:53:176',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
260,'2018/04/29 16:10:53:195',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
261,'2018/04/29 16:10:53:209',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
262,'2018/04/29 16:10:53:227',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
263,'2018/04/29 16:10:53:243',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
264,'2018/04/29 16:10:53:262',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
265,'2018/04/29 16:10:53:278',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
266,'2018/04/29 16:10:53:295',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
267,'2018/04/29 16:10:53:309',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
268,'2018/04/29 16:10:53:327',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
269,'2018/04/29 16:10:53:343',3,7.18,1010,81,6,8,90,4.1,360,2,48,0.350829,0.448461,0.029159,0.971009,0.827448,0.289067,0.630351,0.704464,0.952532,0.78898,0.380463,0.02937,0.582321,0.908692,0.334567,0.438033,0.535813,0.260626,0.891287,0.866765,0.578298,0.66413,0.796349,0.578786,0.294741,0.15491
270,'2018/04/29 16:11:16:220',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
271,'2018/04/29 16:11:16:237',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
272,'2018/04/29 16:11:16:255',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
273,'2018/04/29 16:11:16:270',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
274,'2018/04/29 16:11:16:287',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
275,'2018/04/29 16:11:16:304',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
276,'2018/04/29 16:11:16:321',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
277,'2018/04/29 16:11:16:337',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
278,'2018/04/29 16:11:16:353',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
279,'2018/04/29 16:11:16:371',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
280,'2018/04/29 16:11:16:386',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
281,'2018/04/29 16:11:16:405',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
282,'2018/04/29 16:11:16:421',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
283,'2018/04/29 16:11:16:437',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
284,'2018/04/29 16:11:16:452',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
285,'2018/04/29 16:11:16:471',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
286,'2018/04/29 16:11:16:486',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
287,'2018/04/29 16:11:16:503',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
288,'2018/04/29 16:11:16:519',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
289,'2018/04/29 16:11:16:537',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
290,'2018/04/29 16:11:16:554',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
291,'2018/04/29 16:11:16:569',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
292,'2018/04/29 16:11:16:587',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
293,'2018/04/29 16:11:16:603',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
294,'2018/04/29 16:11:16:620',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
